shopify_id,handle,title,vendor,current_type,suggested_type,confidence,validation_status,reasoning,alternative_types,cat_title,cat_slug,current_canonical_url,proposed_canonical_url,redirect_required,redirect_from,redirect_to,tags,collections,model_used,vision_escalated,suggested_brand_handles
gid://shopify/Product/8106544824612,credelio-plus-for-medium-dogs-5-5-11-kg-orange-6-chews,Credelio Plus For Medium Dogs 5.5 - 11 Kg Orange 6 Chews,VetSupply.com.au,Pet,Dog Wormer & Flea,90,auto,"The product is specifically for treating flea infestations, heartworm, ticks, and worms in dogs, which aligns with 'Dog Wormer & Flea'. The title and description clearly indicate its use for dogs, and the tags support this classification.",Dog Potions & Lotions; Dog Supplements,Pet > Dogs > Dog Wormer & Flea,/pet/dog/veterinary,/products/credelio-plus-for-medium-dogs-5-5-11-kg-orange-6-chews,/pet/dog/veterinary/credelio-plus-for-medium-dogs-5-5-11-kg-orange-6-chews,yes,/products/credelio-plus-for-medium-dogs-5-5-11-kg-orange-6-chews,/pet/dog/veterinary/credelio-plus-for-medium-dogs-5-5-11-kg-orange-6-chews,australia only; credelio plus; credilio plus; dog flea treatment; pets,pets; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/8106544988452,credelio-plus-for-medium-dogs-5-5-11-kg-orange-9-chews,Credelio Plus For Medium Dogs 5.5 - 11 Kg Orange 9 Chews,VetSupply.com.au,Pet,Dog Wormer & Flea,90,auto,"The product is a treatment for flea infestations, heartworm, ticks, and worms in dogs, which aligns with 'Dog Wormer & Flea'. The title and description clearly indicate its purpose for dogs.",Dog Potions & Lotions; Dog Supplements,Pet > Dogs > Dog Wormer & Flea,/pet/dog/veterinary,/products/credelio-plus-for-medium-dogs-5-5-11-kg-orange-9-chews,/pet/dog/veterinary/credelio-plus-for-medium-dogs-5-5-11-kg-orange-9-chews,yes,/products/credelio-plus-for-medium-dogs-5-5-11-kg-orange-9-chews,/pet/dog/veterinary/credelio-plus-for-medium-dogs-5-5-11-kg-orange-9-chews,australia only; credelio plus; credilio plus; dog flea treatment; pets,pets; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/8106545185060,credelio-plus-for-medium-dogs-5-5-11-kg-orange-12-chews,Credelio Plus For Medium Dogs 5.5 - 11 Kg Orange 12 Chews,VetSupply.com.au,Pet,Dog Wormer & Flea,90,auto,"The product is a treatment for flea infestations, heartworm, ticks, and worms in dogs, which aligns with 'Dog Wormer & Flea'. The tags and description support this classification.",Dog Potions & Lotions; Dog Supplements,Pet > Dogs > Dog Wormer & Flea,/pet/dog/veterinary,/products/credelio-plus-for-medium-dogs-5-5-11-kg-orange-12-chews,/pet/dog/veterinary/credelio-plus-for-medium-dogs-5-5-11-kg-orange-12-chews,yes,/products/credelio-plus-for-medium-dogs-5-5-11-kg-orange-12-chews,/pet/dog/veterinary/credelio-plus-for-medium-dogs-5-5-11-kg-orange-12-chews,australia only; credelio plus; credilio plus; dog flea treatment; pets,pets; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/8106545381668,credelio-plus-for-large-dogs-11-22-kg-green-3-chews,Credelio Plus For Large Dogs 11 - 22 Kg Green 3 Chews,VetSupply.com.au,Pet,Dog Wormer & Flea,90,auto,"The product is a treatment for flea infestations, heartworm, ticks, and worms in dogs, which aligns with 'Dog Wormer & Flea'. The title and description support this classification.",Dog Potions & Lotions; Dog Supplements,Pet > Dogs > Dog Wormer & Flea,/pet/dog/veterinary,/products/credelio-plus-for-large-dogs-11-22-kg-green-3-chews,/pet/dog/veterinary/credelio-plus-for-large-dogs-11-22-kg-green-3-chews,yes,/products/credelio-plus-for-large-dogs-11-22-kg-green-3-chews,/pet/dog/veterinary/credelio-plus-for-large-dogs-11-22-kg-green-3-chews,australia only; credelio plus; credilio plus; dog flea treatment; pets,pets; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/8106545479972,credelio-plus-for-large-dogs-11-22-kg-green-6-chews,Credelio Plus For Large Dogs 11 - 22 Kg Green 6 Chews,VetSupply.com.au,Pet,Dog Wormer & Flea,90,auto,"The product is specifically for treating flea infestations, heartworm, ticks, and worms in dogs, as indicated in the title and description. This aligns with the 'Dog Wormer & Flea' category.",Dog Potions & Lotions; Dog Supplements,Pet > Dogs > Dog Wormer & Flea,/pet/dog/veterinary,/products/credelio-plus-for-large-dogs-11-22-kg-green-6-chews,/pet/dog/veterinary/credelio-plus-for-large-dogs-11-22-kg-green-6-chews,yes,/products/credelio-plus-for-large-dogs-11-22-kg-green-6-chews,/pet/dog/veterinary/credelio-plus-for-large-dogs-11-22-kg-green-6-chews,australia only; credelio plus; credilio plus; dog flea treatment; pets,pets; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/8106545611044,credelio-plus-for-large-dogs-11-22-kg-green-9-chews,Credelio Plus For Large Dogs 11 - 22 Kg Green 9 Chews,VetSupply.com.au,Pet,Dog Wormer & Flea,90,auto,"The product is specifically for treating flea infestations, heartworm, ticks, and worms in dogs, which aligns with 'Dog Wormer & Flea'. The title and tags support this classification.",Dog Potions & Lotions; Dog Supplements; Dog Treats,Pet > Dogs > Dog Wormer & Flea,/pet/dog/veterinary,/products/credelio-plus-for-large-dogs-11-22-kg-green-9-chews,/pet/dog/veterinary/credelio-plus-for-large-dogs-11-22-kg-green-9-chews,yes,/products/credelio-plus-for-large-dogs-11-22-kg-green-9-chews,/pet/dog/veterinary/credelio-plus-for-large-dogs-11-22-kg-green-9-chews,australia only; credelio plus; credilio plus; dog flea treatment; pets,pets; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/8106545774884,credelio-plus-for-large-dogs-11-22-kg-green-12-chews,Credelio Plus For Large Dogs 11 - 22 Kg Green 12 Chews,VetSupply.com.au,Pet,Dog Wormer & Flea,90,auto,"The product is specifically for treating flea infestations, heartworm, ticks, and worms in dogs, which aligns with 'Dog Wormer & Flea'. The title and tags support this classification.",Dog Potions & Lotions; Dog Supplements,Pet > Dogs > Dog Wormer & Flea,/pet/dog/veterinary,/products/credelio-plus-for-large-dogs-11-22-kg-green-12-chews,/pet/dog/veterinary/credelio-plus-for-large-dogs-11-22-kg-green-12-chews,yes,/products/credelio-plus-for-large-dogs-11-22-kg-green-12-chews,/pet/dog/veterinary/credelio-plus-for-large-dogs-11-22-kg-green-12-chews,australia only; credelio plus; credilio plus; dog flea treatment; pets,pets; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/8106545938724,credelio-plus-for-extra-large-dogs-22-45-kg-blue-3-chews,Credelio Plus For Extra Large Dogs 22 - 45 Kg Blue 3 Chews,VetSupply.com.au,Pet,Dog Wormer & Flea,90,auto,"The product is a flea treatment and wormer for dogs, as indicated by the title and tags. 'Dog Wormer & Flea' is the most specific type available for this product.",Dog Potions & Lotions; Dog Supplements,Pet > Dogs > Dog Wormer & Flea,/pet/dog/veterinary,/products/credelio-plus-for-extra-large-dogs-22-45-kg-blue-3-chews,/pet/dog/veterinary/credelio-plus-for-extra-large-dogs-22-45-kg-blue-3-chews,yes,/products/credelio-plus-for-extra-large-dogs-22-45-kg-blue-3-chews,/pet/dog/veterinary/credelio-plus-for-extra-large-dogs-22-45-kg-blue-3-chews,australia only; credelio plus; credilio plus; dog flea treatment; pets,pets; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/8106546102564,credelio-plus-for-extra-large-dogs-22-45-kg-blue-6-chews,Credelio Plus For Extra Large Dogs 22 - 45 Kg Blue 6 Chews,VetSupply.com.au,Pet,Dog Wormer & Flea,90,auto,"The product is a treatment for flea infestations, heartworm, ticks, and worms in dogs, which aligns with 'Dog Wormer & Flea'. The title and tags support this classification.",Dog Potions & Lotions; Dog Supplements,Pet > Dogs > Dog Wormer & Flea,/pet/dog/veterinary,/products/credelio-plus-for-extra-large-dogs-22-45-kg-blue-6-chews,/pet/dog/veterinary/credelio-plus-for-extra-large-dogs-22-45-kg-blue-6-chews,yes,/products/credelio-plus-for-extra-large-dogs-22-45-kg-blue-6-chews,/pet/dog/veterinary/credelio-plus-for-extra-large-dogs-22-45-kg-blue-6-chews,australia only; credelio plus; credilio plus; dog flea treatment; pets,pets; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/8106546266404,credelio-plus-for-extra-large-dogs-22-45-kg-blue-9-chews,Credelio Plus For Extra Large Dogs 22 - 45 Kg Blue 9 Chews,VetSupply.com.au,Pet,Dog Wormer & Flea,90,auto,"The product is a treatment for flea infestations, heartworm, ticks, and worms in dogs, which aligns with 'Dog Wormer & Flea'. The title and description support this classification.",Dog Potions & Lotions; Dog Supplements,Pet > Dogs > Dog Wormer & Flea,/pet/dog/veterinary,/products/credelio-plus-for-extra-large-dogs-22-45-kg-blue-9-chews,/pet/dog/veterinary/credelio-plus-for-extra-large-dogs-22-45-kg-blue-9-chews,yes,/products/credelio-plus-for-extra-large-dogs-22-45-kg-blue-9-chews,/pet/dog/veterinary/credelio-plus-for-extra-large-dogs-22-45-kg-blue-9-chews,australia only; credelio plus; credilio plus; dog flea treatment; pets,pets; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/8106546495780,credelio-plus-for-extra-large-dogs-22-45-kg-blue-12-chews,Credelio Plus For Extra Large Dogs 22 - 45 Kg Blue 12 Chews,VetSupply.com.au,Pet,Dog Wormer & Flea,90,auto,"The product is a treatment for flea infestations, heartworm, ticks, and worms in dogs, which aligns with 'Dog Wormer & Flea'. The vendor and tags support this classification.",Dog Potions & Lotions; Dog Supplements,Pet > Dogs > Dog Wormer & Flea,/pet/dog/veterinary,/products/credelio-plus-for-extra-large-dogs-22-45-kg-blue-12-chews,/pet/dog/veterinary/credelio-plus-for-extra-large-dogs-22-45-kg-blue-12-chews,yes,/products/credelio-plus-for-extra-large-dogs-22-45-kg-blue-12-chews,/pet/dog/veterinary/credelio-plus-for-extra-large-dogs-22-45-kg-blue-12-chews,australia only; credelio plus; credilio plus; dog flea treatment; pets,pets; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/8106546594084,credelio-for-small-dogs-orange-5-5-11kg-6-pack,Credelio For Small Dogs Orange 5.5 - 11kg 6 Pack,VetSupply.com.au,Pet,Dog Wormer & Flea,90,auto,"The product is a flea and tick treatment for dogs, as indicated by the title and tags. 'Dog Wormer & Flea' is the most specific type available for this product.",Dog Potions & Lotions; Dog Supplements,Pet > Dogs > Dog Wormer & Flea,/pet/dog/veterinary,/products/credelio-for-small-dogs-orange-5-5-11kg-6-pack,/pet/dog/veterinary/credelio-for-small-dogs-orange-5-5-11kg-6-pack,yes,/products/credelio-for-small-dogs-orange-5-5-11kg-6-pack,/pet/dog/veterinary/credelio-for-small-dogs-orange-5-5-11kg-6-pack,australia only; credelio plus; credilio plus; dog flea treatment; pets,pets; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/8106549149988,pvc-bridle-head-full-cyan-white-trim,Bridle Head Pvc Full Cyan & White Trim,Ascot Saddlery,HORSE: Racing & PVC,HORSE: Racing & PVC,95,auto,"The product is a PVC bridle head specifically designed for racing, as indicated by the title, description, and canonical collection hint. The vendor and tags also support this classification, with 'zilco' being a known brand for such products.",Bridle; Bridle Accessories,Horse > Racing,/horse/racing,/horse/racing/pvc-bridle-head-full-cyan-white-trim,/horse/racing/pvc-bridle-head-full-cyan-white-trim,no,,,australia only; zilco,ascot-saddlery; zilco; globo_basis_collection,gpt-4o,no,zilco
gid://shopify/Product/8106553114916,pvc-bridle-head-full-navy-black-trim,Bridle Head Pvc Full Navy & Black Trim,Ascot Saddlery,HORSE: Racing & PVC,HORSE: Racing & PVC,95,auto,"The product is a PVC bridle head, specifically designed for racing, as indicated by the 'racing' collection hint and the description mentioning its suitability for Thoroughbreds. The vendor and tags also suggest a focus on racing equipment. The current type 'HORSE: Racing & PVC' is the most specific match.",Bridle; Bridle Accessories,Horse > Racing,/horse/racing,/horse/racing/pvc-bridle-head-full-navy-black-trim,/horse/racing/pvc-bridle-head-full-navy-black-trim,no,,,australia only; zilco,ascot-saddlery; zilco; globo_basis_collection,gpt-4o,no,zilco
gid://shopify/Product/8106560160036,pvc-bridle-head-full-yellow-black-trim,Bridle Head Pvc Full Yellow & Black Trim,Ascot Saddlery,HORSE: Racing & PVC,HORSE: Racing & PVC,90,auto,"The product is a PVC bridle head, specifically designed for racing, as indicated by the title, description, and canonical collection hint. The vendor and tags also suggest a focus on racing equipment. The current type 'HORSE: Racing & PVC' is the most specific match.",Bridle; Bridle Accessories,Horse > Racing,/horse/racing,/horse/racing/pvc-bridle-head-full-yellow-black-trim,/horse/racing/pvc-bridle-head-full-yellow-black-trim,no,,,australia only; zilco,ascot-saddlery; zilco; globo_basis_collection,gpt-4o,no,zilco
gid://shopify/Product/8106614620452,pvc-bridle-head-full-green-black-trim,Bridle Head Pvc Full Green & Black Trim,Ascot Saddlery,HORSE: Racing & PVC,HORSE: Racing & PVC,95,auto,"The product is a PVC bridle head, specifically designed for racing, as indicated by the title and description. The vendor is Ascot Saddlery, and the tags and collections include 'zilco', a known brand for racing gear. The canonical collection hint 'horse/racing' further supports this classification.",Bridle; Bridle Accessories,Horse > Racing,/horse/racing,/horse/racing/pvc-bridle-head-full-green-black-trim,/horse/racing/pvc-bridle-head-full-green-black-trim,no,,,australia only; zilco,ascot-saddlery; zilco; globo_basis_collection,gpt-4o,no,zilco
gid://shopify/Product/8106621960484,pvc-bridle-head-full-royal-black-trim,Bridle Head Pvc Full Royal & Black Trim,Ascot Saddlery,HORSE: Racing & PVC,HORSE: Racing & PVC,95,auto,"The product is a PVC bridle head designed for racing, as indicated by the title, description, and canonical collection hint. The vendor and tags also suggest a focus on racing equipment. The current type 'HORSE: Racing & PVC' is the most specific match.",Bridle; Bridle Accessories,Horse > Racing,/horse/racing,/horse/racing/pvc-bridle-head-full-royal-black-trim,/horse/racing/pvc-bridle-head-full-royal-black-trim,no,,,australia only; zilco,ascot-saddlery; zilco; globo_basis_collection,gpt-4o,no,zilco
gid://shopify/Product/8106628317476,pvc-bridle-head-full-brown-black-trim,Bridle Head Pvc Full Brown & Black Trim,Ascot Saddlery,HORSE: Racing & PVC,HORSE: Racing & PVC,95,auto,"The product is a PVC bridle head, specifically designed for racing, as indicated by the canonical collection hint 'horse/racing' and the description mentioning 'Thoroughbreds'. The vendor is Ascot Saddlery, and the tags include 'zilco', which is a known brand for such products. The current type 'HORSE: Racing & PVC' is appropriate.",Bridle; Bridles,Horse > Racing,/horse/racing,/horse/racing/pvc-bridle-head-full-brown-black-trim,/horse/racing/pvc-bridle-head-full-brown-black-trim,no,,,australia only; zilco,ascot-saddlery; zilco; globo_basis_collection,gpt-4o,no,zilco
gid://shopify/Product/8106637885732,pvc-reins-rubber-grip-horsesense-16mm-loop-end-black-blue-grip,Rubber Grip Reins PVC Loop End 16mm Horsesense Black & Blue,Ascot Saddlery,HORSE: Racing & PVC,HORSE: Racing & PVC,95,auto,"The product is described as 'Horse Sense Loop End Race Reins' and is associated with racing, as indicated by the canonical collection hint 'horse/racing'. The tags and description emphasize its use as reins, specifically for racing purposes. The current type 'HORSE: Racing & PVC' is the most specific and appropriate classification.",Reins; HORSE: Reins,Horse > Racing,/horse/racing,/horse/racing/pvc-reins-rubber-grip-horsesense-16mm-loop-end-black-blue-grip,/horse/racing/pvc-reins-rubber-grip-horsesense-16mm-loop-end-black-blue-grip,no,,,australia only; reins,strapping; ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/8106642768164,pvc-reins-rubber-grip-horsesense-16mm-loop-end-purple-black-grip,Reins Rubber Grip PVC Loop End 16mm Horsesense Purple & Black,Ascot Saddlery,HORSE: Racing & PVC,HORSE: Racing & PVC,95,auto,"The product is described as 'Horse Sense Loop End Race Reins' with a focus on racing, and the material is PVC. The canonical collection hint and image alts also support the 'HORSE: Racing & PVC' classification.",Reins; HORSE: Reins,Horse > Racing,/horse/racing,/horse/racing/pvc-reins-rubber-grip-horsesense-16mm-loop-end-purple-black-grip,/horse/racing/pvc-reins-rubber-grip-horsesense-16mm-loop-end-purple-black-grip,no,,,australia only; reins,strapping; ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/8106664853796,pvc-reins-rubber-grip-horsesense-16mm-loop-end-yellow-black-grip,Reins Rubber Grip PVC Loop End Horsesense Yellow & Black 16mm,Ascot Saddlery,HORSE: Racing & PVC,HORSE: Racing & PVC,95,auto,"The product is described as 'Horse Sense Loop End Race Reins' with a focus on racing, and the canonical collection hint is 'horse/racing'. The tags and description emphasize the reins' suitability for racing, aligning with the 'HORSE: Racing & PVC' type.",Reins; HORSE: Reins,Horse > Racing,/horse/racing,/horse/racing/pvc-reins-rubber-grip-horsesense-16mm-loop-end-yellow-black-grip,/horse/racing/pvc-reins-rubber-grip-horsesense-16mm-loop-end-yellow-black-grip,no,,,australia only; reins,strapping; ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/8106741465380,pvc-reins-rubber-grip-horsesense-16mm-loop-end-red-white-grip,Horsesense Reins Rubber Grip PVC Loop End 16mm Red & White,Ascot Saddlery,HORSE: Racing & PVC,HORSE: Racing & PVC,95,auto,"The product is described as 'Horse Sense Loop End Race Reins' with a focus on racing and PVC material, aligning with the 'HORSE: Racing & PVC' type. The title, tags, and description emphasize its use in racing and its PVC construction, which matches the current type.",Reins; HORSE: Reins,Horse > Racing,/horse/racing,/horse/racing/pvc-reins-rubber-grip-horsesense-16mm-loop-end-red-white-grip,/horse/racing/pvc-reins-rubber-grip-horsesense-16mm-loop-end-red-white-grip,no,,,australia only; reins,strapping; ascot-saddlery; globo_basis_collection,gpt-4o,no,
